bird_y,bird_vertical_movement,pipe_y,pipe_dist,space_pressed
445,-1.0,300,236.0,0
445,-0.1999999999999999,300,228.0,1
431,-14.2,300,220.0,0
418,-13.4,300,212.0,0
405,-12.55,300,203.5,0
393,-11.7,300,195.0,0
382,-10.9,300,187.0,0
372,-10.099999999999998,300,179.0,0
363,-9.299999999999995,300,171.0,0
355,-8.449999999999998,300,162.5,0
347,-7.649999999999998,300,154.5,0
340,-6.849999999999998,300,146.5,0
334,-5.999999999999998,300,138.0,0
329,-5.199999999999998,300,130.0,0
325,-4.399999999999999,300,122.0,0
321,-3.5499999999999985,300,113.5,0
318,-2.7499999999999982,300,105.5,0
316,-1.9499999999999984,300,97.5,0
315,-1.149999999999998,300,89.5,0
315,-0.299999999999998,300,81.0,0
315,0.550000000000002,300,72.5,0
317,1.350000000000002,300,64.5,0
319,2.150000000000002,300,56.5,0
322,2.950000000000002,300,48.5,0
326,3.800000000000002,300,40.0,0
330,4.600000000000002,300,32.0,0
336,5.400000000000002,300,24.0,0
342,6.200000000000002,300,16.0,0
349,7.000000000000002,300,8.0,0
357,7.800000000000002,300,0.0,0
365,8.600000000000001,300,-8.0,1
351,-14.15,300,-16.5,0
338,-13.35,300,-24.5,0
325,-12.55,300,-32.5,0
313,-11.7,300,-41.0,0
303,-10.9,300,-49.0,0
293,-10.05,300,-57.5,0
283,-9.2,300,-66.0,0
275,-8.399999999999999,300,-74.0,0
267,-7.599999999999999,300,-82.0,0
261,-6.749999999999998,300,-90.5,0
255,-5.949999999999998,300,-98.5,0
249,-5.149999999999999,512,499.5,0
245,-4.299999999999999,512,491.0,0
242,-3.499999999999999,512,483.0,0
239,-2.7,512,475.0,0
237,-1.8999999999999992,512,467.0,0
236,-1.0499999999999992,512,458.5,0
236,-0.2499999999999991,512,450.5,0
236,0.5500000000000009,512,442.5,0
238,1.350000000000001,512,434.5,0
240,2.150000000000001,512,426.5,0
243,2.950000000000001,512,418.5,0
247,3.750000000000001,512,410.5,0
251,4.550000000000001,512,402.5,0
256,5.3500000000000005,512,394.5,0
263,6.15,512,386.5,0
270,6.95,512,378.5,0
277,7.800000000000001,512,370.0,0
286,8.65,512,361.5,0
295,9.45,512,353.5,0
306,10.250000000000002,512,345.5,0
317,11.1,512,337.0,0
329,11.900000000000002,512,329.0,0
341,12.700000000000005,512,321.0,0
355,13.500000000000004,512,313.0,0
369,14.350000000000003,512,304.5,0
384,15.150000000000004,512,296.5,0
400,15.950000000000005,512,288.5,0
417,16.750000000000004,512,280.5,0
435,17.550000000000004,512,272.5,0
453,18.350000000000005,512,264.5,0
472,19.15000000000001,512,256.5,0
492,20.0,512,248.0,0
512,20.0,512,240.0,0
532,20.0,512,231.5,0
552,20.0,512,223.5,0
572,20.0,512,215.0,1
558,-14.2,512,207.0,0
545,-13.35,512,198.5,0
532,-12.5,512,190.0,0
520,-11.7,512,182.0,0
510,-10.85,512,173.5,0
499,-10.05,512,165.5,0
490,-9.2,512,157.0,0
482,-8.35,512,148.5,0
474,-7.5,512,140.0,0
468,-6.7,512,132.0,0
462,-5.9,512,124.0,0
457,-5.050000000000001,512,115.5,0
453,-4.250000000000001,512,107.5,0
449,-3.450000000000001,512,99.5,0
446,-2.600000000000001,512,91.0,0
445,-1.7500000000000009,512,82.5,0
444,-0.9500000000000008,512,74.5,0
444,-0.1000000000000007,512,66.0,0
444,0.7499999999999993,512,57.5,0
446,1.5999999999999994,512,49.0,0
448,2.3999999999999995,512,41.0,0
452,3.2,512,33.0,0
456,4.049999999999999,512,24.5,0
461,4.899999999999999,512,16.0,0
466,5.699999999999998,512,8.0,0
473,6.499999999999998,512,0.0,0
480,7.349999999999998,512,-8.5,0
488,8.149999999999999,512,-16.5,0
497,8.95,512,-24.5,0
507,9.8,512,-33.0,0
518,10.65,512,-41.5,0
529,11.499999999999998,512,-50.0,0
542,12.349999999999998,512,-58.5,0
555,13.199999999999998,512,-67.0,1
541,-14.15,512,-75.5,0
527,-13.35,512,-83.5,0
515,-12.5,512,-92.0,0
503,-11.65,768,494.5,0
492,-10.85,768,486.5,0
482,-10.0,768,478.0,0
473,-9.15,768,469.5,0
465,-8.3,768,461.0,0
457,-7.500000000000001,768,453.0,0
451,-6.700000000000001,768,445.0,0
445,-5.850000000000001,768,436.5,0
440,-5.050000000000002,768,428.5,0
435,-4.250000000000002,768,420.5,0
432,-3.450000000000002,768,412.5,0
429,-2.650000000000002,768,404.5,0
428,-1.800000000000002,768,396.0,0
427,-1.000000000000002,768,388.0,0
426,-0.1500000000000019,768,379.5,0
427,0.6499999999999981,768,371.5,0
429,1.4999999999999982,768,363.0,0
431,2.299999999999998,768,355.0,0
434,3.099999999999998,768,347.0,0
438,3.949999999999998,768,338.5,0
443,4.749999999999998,768,330.5,0
448,5.549999999999998,768,322.5,0
455,6.349999999999998,768,314.5,0
462,7.149999999999998,768,306.5,0
470,7.949999999999997,768,298.5,0
478,8.749999999999998,768,290.5,0
488,9.599999999999998,768,282.0,0
498,10.4,768,274.0,0
510,11.2,768,266.0,0
522,12.0,768,258.0,0
534,12.8,768,250.0,0
548,13.6,768,242.0,0
562,14.45,768,233.5,0
578,15.250000000000002,768,225.5,0
594,16.05,768,217.5,0
611,16.85,768,209.5,0
628,17.650000000000002,768,201.5,0
647,18.450000000000003,768,193.5,0
666,19.250000000000004,768,185.5,0
686,20.0,768,177.5,0
706,20.0,768,169.5,0
726,20.0,768,161.5,0
746,20.0,768,153.5,0
766,20.0,768,145.5,0
786,20.0,768,137.5,0
806,20.0,768,129.0,0
826,20.0,768,120.5,0
846,20.0,768,112.0,0
866,20.0,768,104.0,1
852,-14.2,768,96.0,0
838,-13.35,768,87.5,0
826,-12.55,768,79.5,0
814,-11.7,768,71.0,0
803,-10.9,768,63.0,0
793,-10.099999999999998,768,55.0,0
784,-9.299999999999995,768,47.0,0
775,-8.499999999999996,768,39.0,0
768,-7.699999999999997,768,31.0,0
761,-6.899999999999997,768,23.0,0
755,-6.099999999999997,768,15.0,0
749,-5.299999999999997,768,7.0,0
745,-4.499999999999997,768,-1.0,0
741,-3.6999999999999975,768,-9.0,0
738,-2.8999999999999977,768,-17.0,0
736,-2.0499999999999976,768,-25.5,0
735,-1.2499999999999976,768,-33.5,0
734,-0.4499999999999975,768,-41.5,0
735,0.3500000000000025,768,-49.5,0
736,1.1500000000000026,768,-57.5,0
738,1.9500000000000024,768,-65.5,0
741,2.7500000000000027,768,-73.5,0
744,3.5500000000000025,768,-81.5,0
749,4.400000000000002,768,-90.0,0
754,5.200000000000002,768,-98.0,0
760,6.0500000000000025,768,495.0,0
767,6.900000000000002,768,486.5,0
775,7.750000000000002,768,478.0,0
783,8.600000000000001,768,469.5,0
793,9.400000000000002,768,461.5,0
803,10.250000000000002,768,453.0,0
512,0.0,512,-25.0,0
514,2.45,512,-25.0,0
518,3.25,512,-25.0,0
522,4.1,512,-25.0,0
527,4.949999999999999,512,-25.0,0
533,5.799999999999999,512,-25.0,0
539,6.649999999999999,512,-25.0,0
547,7.449999999999998,512,-25.0,0
555,8.249999999999998,512,-25.0,0
564,9.099999999999998,512,-25.0,0
574,9.9,512,-25.0,0
585,10.7,512,-25.0,0
596,11.55,512,-25.0,0
609,12.35,512,-25.0,0
622,13.2,512,-25.0,0
636,14.05,512,-25.0,0
651,14.85,512,-25.0,0
666,15.65,512,-25.0,0
683,16.5,512,-25.0,0
700,17.3,512,-25.0,0
718,18.1,512,-25.0,1
704,-14.15,512,-25.0,0
691,-13.35,512,-25.0,0
678,-12.55,512,-25.0,0
666,-11.749999999999998,512,-25.0,0
655,-10.949999999999998,512,-25.0,0
645,-10.149999999999997,512,-25.0,0
636,-9.349999999999996,512,-25.0,0
627,-8.499999999999996,512,-25.0,0
620,-7.649999999999997,512,-25.0,0
613,-6.849999999999997,512,-25.0,0
607,-5.9999999999999964,512,-25.0,0
602,-5.149999999999997,512,-25.0,0
597,-4.349999999999997,512,-25.0,0
594,-3.549999999999997,512,-25.0,0
591,-2.699999999999997,512,-25.0,0
589,-1.849999999999997,512,-25.0,0
588,-1.049999999999997,512,-25.0,0
588,-0.1999999999999968,512,-25.0,0
589,0.6500000000000032,512,-25.0,0
590,1.500000000000003,512,-25.0,0
593,2.300000000000004,512,-25.0,0
596,3.100000000000003,512,-25.0,0
600,3.9500000000000033,512,-25.0,0
604,4.750000000000004,512,-25.0,0
610,5.600000000000003,512,-25.0,0
616,6.400000000000003,512,-25.0,0
624,7.200000000000003,512,-25.0,0
632,8.050000000000002,512,-25.0,0
640,8.850000000000003,512,-25.0,0
650,9.650000000000004,512,-25.0,0
661,10.500000000000004,512,-25.0,0
672,11.350000000000003,512,-25.0,0
684,12.200000000000005,512,-25.0,1
670,-14.2,512,-25.0,0
657,-13.35,512,-25.0,0
644,-12.55,512,-25.0,0
632,-11.7,512,-25.0,0
621,-10.85,512,-25.0,0
611,-10.05,512,-25.0,0
602,-9.2,512,-25.0,0
594,-8.399999999999999,512,-25.0,0
586,-7.599999999999999,512,-25.0,0
579,-6.749999999999998,512,-25.0,0
574,-5.899999999999999,512,-25.0,0
568,-5.099999999999999,512,-25.0,0
564,-4.299999999999999,512,-25.0,0
561,-3.449999999999999,512,-25.0,0
558,-2.5999999999999988,512,-25.0,0
556,-1.749999999999999,512,-25.0,0
555,-0.8999999999999986,512,-25.0,0
555,-0.0499999999999984,512,-25.0,0
556,0.8000000000000016,512,-25.0,0
558,1.6000000000000016,512,924.0,0
560,2.4000000000000017,512,916.0,0
563,3.200000000000002,512,908.0,0
567,4.000000000000002,512,900.0,0
572,4.800000000000002,512,892.0,0
578,5.650000000000002,512,883.5,0
584,6.450000000000002,512,875.5,0
592,7.300000000000002,512,867.0,0
600,8.150000000000002,512,858.5,0
609,8.950000000000003,512,850.5,0
619,9.800000000000002,512,842.0,0
629,10.600000000000003,512,834.0,0
641,11.450000000000005,512,825.5,0
653,12.250000000000004,512,817.5,0
666,13.100000000000003,512,809.0,0
680,13.900000000000004,512,801.0,0
695,14.750000000000004,512,792.5,0
710,15.550000000000004,512,784.5,1
696,-14.2,512,776.5,0
683,-13.35,512,768.0,0
670,-12.5,512,759.5,0
658,-11.65,512,751.0,0
648,-10.85,512,743.0,0
638,-10.0,512,734.5,0
628,-9.2,512,726.5,0
620,-8.399999999999999,512,718.5,0
612,-7.599999999999999,512,710.5,0
606,-6.799999999999999,512,702.5,0
600,-5.949999999999999,512,694.0,0
594,-5.15,512,686.0,0
590,-4.299999999999999,512,677.5,0
587,-3.499999999999999,512,669.5,0
584,-2.649999999999999,512,661.0,0
582,-1.849999999999999,512,653.0,0
581,-1.049999999999999,512,645.0,0
581,-0.2499999999999989,512,637.0,0
581,0.6000000000000012,512,628.5,0
583,1.4000000000000012,512,620.5,1
569,-14.2,512,612.5,0
555,-13.4,512,604.5,0
543,-12.599999999999998,512,596.5,0
531,-11.799999999999995,512,588.5,0
520,-10.949999999999998,512,580.0,0
510,-10.099999999999998,512,571.5,0
500,-9.299999999999995,512,563.5,0
492,-8.499999999999996,512,555.5,0
484,-7.699999999999997,512,547.5,0
477,-6.899999999999997,512,539.5,0
471,-6.099999999999997,512,531.5,0
466,-5.2499999999999964,512,523.0,0
462,-4.449999999999997,512,515.0,0
458,-3.5999999999999965,512,506.5,0
455,-2.7999999999999963,512,498.5,0
453,-1.949999999999996,512,490.0,0
452,-1.099999999999996,512,481.5,0
452,-0.299999999999996,512,473.5,0
452,0.550000000000004,512,465.0,0
454,1.350000000000004,512,457.0,0
456,2.200000000000004,512,448.5,0
459,3.0500000000000043,512,440.0,0
463,3.900000000000005,512,431.5,0
468,4.700000000000005,512,423.5,0
473,5.550000000000004,512,415.0,0
479,6.350000000000004,512,407.0,0
487,7.150000000000004,512,399.0,0
495,7.950000000000004,512,391.0,0
503,8.800000000000004,512,382.5,0
513,9.600000000000003,512,374.5,0
523,10.400000000000006,512,366.5,0
535,11.200000000000006,512,358.5,0
547,12.050000000000006,512,350.0,0
559,12.850000000000009,512,342.0,1
545,-14.2,512,334.0,0
532,-13.4,512,326.0,0
519,-12.55,512,317.5,0
508,-11.749999999999998,512,309.5,0
497,-10.9,512,301.0,0
487,-10.099999999999998,512,293.0,0
477,-9.299999999999995,512,285.0,0
469,-8.499999999999996,512,277.0,0
461,-7.649999999999997,512,268.5,0
454,-6.849999999999997,512,260.5,0
448,-6.049999999999997,512,252.5,0
443,-5.249999999999997,512,244.5,0
439,-4.399999999999997,512,236.0,0
435,-3.5499999999999967,512,227.5,0
432,-2.7499999999999964,512,219.5,0
430,-1.8999999999999964,512,211.0,0
429,-1.0499999999999965,512,202.5,0
429,-0.2499999999999962,512,194.5,0
430,0.5500000000000038,512,186.5,0
431,1.350000000000004,512,178.5,0
433,2.150000000000004,512,170.5,0
436,2.950000000000004,512,162.5,0
440,3.800000000000004,512,154.0,0
444,4.600000000000004,512,146.0,0
450,5.400000000000004,512,138.0,0
456,6.200000000000004,512,130.0,0
463,7.000000000000004,512,122.0,0
471,7.800000000000003,512,114.0,0
480,8.650000000000004,512,105.5,0
489,9.450000000000005,512,97.5,0
499,10.250000000000004,512,89.5,0
510,11.050000000000006,512,81.5,0
522,11.850000000000009,512,73.5,0
535,12.650000000000007,512,65.5,1
521,-14.2,512,57.5,0
507,-13.4,512,49.5,0
495,-12.599999999999998,512,41.5,0
483,-11.799999999999995,512,33.5,0
472,-10.999999999999996,512,25.5,0
462,-10.149999999999997,512,17.0,0
452,-9.299999999999995,512,8.5,0
444,-8.499999999999996,512,0.5,0
436,-7.699999999999997,512,-7.5,0
429,-6.899999999999997,512,-15.5,0
423,-6.099999999999997,512,-23.5,0
418,-5.299999999999997,512,-31.5,0
413,-4.499999999999997,512,-39.5,0
512,0.0,512,-25.0,0
515,2.5,512,-25.0,0
518,3.3,512,-25.0,0
522,4.1,512,-25.0,0
527,4.9,512,-25.0,0
533,5.699999999999999,512,-25.0,0
539,6.499999999999999,512,-25.0,0
546,7.35,512,-25.0,0
555,8.15,512,-25.0,0
563,8.950000000000001,512,-25.0,0
573,9.750000000000002,512,-25.0,0
584,10.6,512,-25.0,0
595,11.45,512,-25.0,0
608,12.250000000000002,512,-25.0,0
621,13.050000000000002,512,-25.0,0
634,13.850000000000003,512,-25.0,0
649,14.650000000000004,512,-25.0,0
665,15.450000000000005,512,-25.0,0
681,16.250000000000004,512,-25.0,0
698,17.050000000000004,512,-25.0,0
716,17.850000000000005,512,-25.0,0
734,18.700000000000006,512,-25.0,1
720,-14.2,512,-25.0,0
707,-13.4,512,-25.0,0
694,-12.55,512,-25.0,0
683,-11.7,512,-25.0,0
672,-10.9,512,-25.0,0
662,-10.099999999999998,512,-25.0,0
652,-9.249999999999998,512,-25.0,0
644,-8.449999999999998,512,-25.0,0
636,-7.599999999999998,512,-25.0,0
629,-6.799999999999998,512,-25.0,0
623,-5.999999999999998,512,-25.0,0
618,-5.149999999999999,512,-25.0,0
614,-4.349999999999999,512,-25.0,0
610,-3.4999999999999987,512,-25.0,0
608,-2.6499999999999986,512,-25.0,0
606,-1.8499999999999983,512,-25.0,0
605,-1.0499999999999985,512,-25.0,0
605,-0.1999999999999984,512,-25.0,0
605,0.6000000000000016,512,-25.0,0
607,1.4000000000000017,512,-25.0,0
609,2.2500000000000018,512,-25.0,1
595,-14.2,512,-25.0,0
581,-13.35,512,-25.0,0
569,-12.55,512,-25.0,0
557,-11.7,512,-25.0,0
546,-10.85,512,-25.0,0
536,-10.05,512,-25.0,0
527,-9.2,512,-25.0,0
519,-8.35,512,-25.0,0
511,-7.55,512,-25.0,0
504,-6.75,512,-25.0,0
498,-5.9,512,-25.0,0
493,-5.050000000000001,512,-25.0,0
489,-4.200000000000001,512,-25.0,0
486,-3.350000000000001,512,-25.0,0
483,-2.5500000000000007,512,-25.0,0
482,-1.7000000000000006,512,-25.0,0
481,-0.9000000000000006,512,-25.0,0
481,-0.1000000000000005,512,-25.0,0
481,0.7499999999999996,512,-25.0,0
483,1.5999999999999996,512,-25.0,0
485,2.3999999999999995,512,-25.0,0
489,3.2,512,-25.0,0
493,3.999999999999999,512,-25.0,0
497,4.799999999999999,512,-25.0,0
503,5.649999999999999,512,-25.0,0
509,6.449999999999998,512,-25.0,0
517,7.249999999999998,512,-25.0,0
525,8.049999999999999,512,-25.0,0
534,8.85,512,-25.0,0
543,9.7,512,-25.0,0
554,10.55,512,-25.0,0
565,11.35,768,924.0,0
577,12.2,768,915.5,0
590,13.05,768,907.0,0
604,13.85,768,899.0,0
619,14.65,768,891.0,0
634,15.45,768,883.0,1
620,-14.15,768,874.5,0
607,-13.3,768,866.0,0
595,-12.45,768,857.5,0
583,-11.65,768,849.5,0
572,-10.8,768,841.0,0
562,-10.0,768,833.0,0
553,-9.2,768,825.0,0
545,-8.35,768,816.5,0
537,-7.5,768,808.0,0
530,-6.7,768,800.0,0
524,-5.9,768,792.0,0
519,-5.050000000000001,768,783.5,0
515,-4.250000000000001,768,775.5,0
512,-3.400000000000001,768,767.0,0
509,-2.5500000000000007,768,758.5,0
507,-1.7000000000000006,768,750.0,0
507,-0.9000000000000006,768,742.0,0
507,-0.0500000000000004,768,733.5,0
507,0.7499999999999996,768,725.5,0
509,1.5499999999999996,768,717.5,0
511,2.35,768,709.5,0
514,3.1499999999999995,768,701.5,0
518,3.9499999999999993,768,693.5,0
523,4.749999999999999,768,685.5,0
529,5.549999999999999,768,677.5,0
535,6.349999999999999,768,669.5,0
542,7.149999999999999,768,661.5,0
550,7.949999999999998,768,653.5,0
559,8.749999999999998,768,645.5,0
568,9.55,768,637.5,0
579,10.35,768,629.5,0
590,11.15,768,621.5,0
602,11.95,768,613.5,0
615,12.8,768,605.0,0
628,13.65,768,596.5,0
643,14.45,768,588.5,0
658,15.250000000000002,768,580.5,0
674,16.05,768,572.5,0
691,16.85,768,564.5,0
708,17.650000000000002,768,556.5,0
727,18.450000000000003,768,548.5,0
746,19.300000000000004,768,540.0,0
766,20.0,768,532.0,0
786,20.0,768,523.5,0
806,20.0,768,515.0,0
826,20.0,768,507.0,0
846,20.0,768,499.0,0
866,20.0,768,491.0,0
886,20.0,768,483.0,0
906,20.0,768,475.0,1
892,-14.2,768,467.0,0
879,-13.4,768,459.0,0
866,-12.599999999999998,768,451.0,0
854,-11.799999999999995,768,443.0,0
843,-10.999999999999996,768,435.0,0
833,-10.149999999999997,768,426.5,0
824,-9.299999999999995,768,418.0,0
815,-8.449999999999998,768,409.5,0
808,-7.649999999999998,768,401.5,0
801,-6.799999999999997,768,393.0,0
795,-5.999999999999997,768,385.0,0
790,-5.1999999999999975,768,377.0,0
785,-4.399999999999998,768,369.0,0
782,-3.599999999999998,768,361.0,0
779,-2.799999999999998,768,353.0,0
777,-1.999999999999998,768,345.0,0
776,-1.149999999999998,768,336.5,0
775,-0.3499999999999978,768,328.5,0
776,0.5000000000000022,768,320.0,0
777,1.3500000000000023,768,311.5,0
779,2.150000000000002,768,303.5,0
782,2.950000000000002,768,295.5,0
786,3.800000000000002,768,287.0,0
791,4.600000000000002,768,279.0,0
796,5.400000000000002,768,271.0,0
802,6.200000000000002,768,263.0,0
809,7.000000000000002,768,255.0,0
817,7.800000000000002,768,247.0,0
826,8.650000000000002,768,238.5,0
835,9.500000000000002,768,230.0,0
846,10.300000000000002,768,222.0,0
857,11.100000000000003,768,214.0,0
869,11.900000000000004,768,206.0,1
854,-14.15,768,197.5,0
841,-13.3,768,189.0,0
829,-12.45,768,180.5,0
817,-11.65,768,172.5,0
806,-10.8,768,164.0,0
796,-9.95,768,155.5,0
787,-9.15,768,147.5,0
779,-8.35,768,139.5,0
771,-7.55,768,131.5,0
764,-6.75,768,123.5,0
759,-5.95,768,115.5,0
753,-5.15,768,107.5,0
749,-4.3500000000000005,768,99.5,0
745,-3.5500000000000007,768,91.5,0
743,-2.750000000000001,768,83.5,0
741,-1.9500000000000008,768,75.5,0
740,-1.1500000000000008,768,67.5,0
739,-0.3000000000000007,768,59.0,0
740,0.5499999999999994,768,50.5,0
741,1.3499999999999994,768,42.5,0
743,2.2,768,34.0,0
746,3.0499999999999994,768,25.5,0
750,3.85,768,17.5,0
755,4.699999999999999,768,9.0,0
761,5.499999999999999,768,1.0,0
767,6.299999999999999,768,-7.0,0
774,7.149999999999999,768,-15.5,0
782,7.949999999999998,768,-23.5,1
768,-14.15,768,-32.0,0
754,-13.35,768,-40.0,0
742,-12.55,768,-48.0,0
730,-11.749999999999998,768,-56.0,0
719,-10.949999999999998,768,-64.0,0
709,-10.099999999999998,768,-72.5,0
700,-9.249999999999998,768,-81.0,0
691,-8.399999999999999,768,-89.5,0
684,-7.599999999999999,768,-97.5,0
677,-6.799999999999999,300,490.0,0
671,-5.999999999999999,300,482.0,0
666,-5.199999999999999,300,474.0,0
661,-4.35,300,465.5,0
512,0.0,512,-25.0,1
500,-12.5,512,-25.0,0
488,-11.65,512,-25.0,0
477,-10.8,512,-25.0,0
467,-9.95,512,-25.0,0
458,-9.1,512,-25.0,0
450,-8.250000000000002,512,-25.0,0
442,-7.450000000000002,512,-25.0,0
436,-6.650000000000002,512,-25.0,0
430,-5.8000000000000025,512,-25.0,0
425,-5.000000000000003,512,-25.0,0
421,-4.200000000000003,512,-25.0,0
417,-3.3500000000000028,512,-25.0,0
415,-2.5000000000000027,512,-25.0,0
413,-1.6500000000000026,512,-25.0,0
412,-0.8500000000000025,512,-25.0,0
412,-2.4424906541753444e-15,512,-25.0,0
413,0.8499999999999976,512,-25.0,0
415,1.6999999999999975,512,-25.0,0
417,2.499999999999998,512,-25.0,0
421,3.299999999999998,512,-25.0,0
425,4.149999999999999,512,-25.0,0
430,4.949999999999998,512,-25.0,0
436,5.749999999999998,512,-25.0,0
442,6.549999999999998,512,-25.0,0
449,7.349999999999998,512,-25.0,0
458,8.199999999999998,512,-25.0,0
467,8.999999999999998,512,-25.0,0
476,9.8,512,-25.0,0
487,10.65,512,-25.0,0
499,11.45,512,-25.0,0
511,12.3,512,-25.0,0
524,13.15,512,-25.0,0
538,13.999999999999998,512,-25.0,1
524,-14.2,512,-25.0,0
510,-13.4,512,-25.0,0
498,-12.599999999999998,512,-25.0,0
486,-11.799999999999995,512,-25.0,0
475,-10.999999999999996,512,-25.0,0
465,-10.199999999999996,512,-25.0,0
455,-9.349999999999996,512,-25.0,0
447,-8.549999999999995,512,-25.0,0
439,-7.749999999999996,512,-25.0,0
432,-6.899999999999995,512,-25.0,0
426,-6.049999999999995,512,-25.0,0
421,-5.249999999999996,512,-25.0,0
416,-4.449999999999996,512,-25.0,0
413,-3.649999999999996,512,-25.0,0
410,-2.799999999999996,512,-25.0,0
408,-1.949999999999996,512,-25.0,0
407,-1.1499999999999957,512,-25.0,0
407,-0.2999999999999956,512,-25.0,0
407,0.5500000000000045,512,-25.0,0
409,1.3500000000000043,512,-25.0,0
411,2.2000000000000046,512,-25.0,0
414,3.0500000000000047,512,-25.0,0
418,3.850000000000005,512,-25.0,0
422,4.700000000000005,512,-25.0,0
428,5.550000000000004,512,-25.0,0
434,6.400000000000004,512,-25.0,0
441,7.200000000000004,512,-25.0,0
449,8.000000000000004,512,-25.0,0
458,8.800000000000004,512,-25.0,0
468,9.650000000000004,512,-25.0,0
478,10.450000000000005,512,-25.0,0
490,11.250000000000004,512,-25.0,0
502,12.050000000000006,512,-25.0,0
515,12.850000000000009,512,-25.0,0
528,13.650000000000007,512,-25.0,1
514,-14.2,512,-25.0,0
501,-13.4,512,-25.0,0
488,-12.599999999999998,512,-25.0,0
476,-11.749999999999998,512,-25.0,0
465,-10.949999999999998,512,-25.0,0
455,-10.149999999999997,300,924.0,0
446,-9.349999999999996,300,916.0,0
437,-8.549999999999995,300,908.0,0
429,-7.749999999999996,300,900.0,0
422,-6.949999999999996,300,892.0,0
416,-6.099999999999996,300,883.5,0
411,-5.299999999999996,300,875.5,0
407,-4.449999999999996,300,867.0,0
403,-3.599999999999996,300,858.5,0
400,-2.749999999999996,300,850.0,0
398,-1.899999999999996,300,841.5,0
397,-1.0499999999999954,300,833.0,0
397,-0.1999999999999953,300,824.5,0
398,0.6500000000000048,300,816.0,0
399,1.4500000000000048,300,808.0,0
401,2.250000000000005,300,800.0,0
405,3.050000000000005,300,792.0,0
408,3.850000000000005,300,784.0,0
413,4.650000000000005,300,776.0,0
418,5.450000000000005,300,768.0,0
425,6.250000000000004,300,760.0,0
432,7.050000000000004,300,752.0,0
440,7.900000000000004,300,743.5,0
448,8.750000000000004,300,735.0,0
458,9.550000000000004,300,727.0,1
444,-14.2,300,719.0,0
430,-13.4,300,711.0,0
418,-12.599999999999998,300,703.0,0
406,-11.799999999999995,300,695.0,0
395,-10.999999999999996,300,687.0,0
385,-10.149999999999997,300,678.5,0
376,-9.299999999999995,300,670.0,0
367,-8.499999999999996,300,662.0,0
359,-7.699999999999997,300,654.0,0
352,-6.849999999999996,300,645.5,0
346,-6.049999999999996,300,637.5,0
341,-5.199999999999996,300,629.0,0
337,-4.399999999999996,300,621.0,0
333,-3.599999999999996,300,613.0,0
330,-2.7999999999999963,300,605.0,0
328,-1.999999999999996,300,597.0,0
327,-1.1999999999999962,300,589.0,0
327,-0.3999999999999961,300,581.0,0
327,0.4000000000000039,300,573.0,0
328,1.200000000000004,300,565.0,0
330,2.000000000000004,300,557.0,0
333,2.850000000000004,300,548.5,0
337,3.650000000000004,300,540.5,0
341,4.500000000000004,300,532.0,0
347,5.300000000000003,300,524.0,0
353,6.100000000000003,300,516.0,0
360,6.950000000000003,300,507.5,0
368,7.750000000000003,300,499.5,0
376,8.600000000000003,300,491.0,0
386,9.400000000000004,300,483.0,0
396,10.250000000000004,300,474.5,0
407,11.050000000000004,300,466.5,1
393,-14.15,300,458.0,0
379,-13.3,300,449.5,0
367,-12.5,300,441.5,0
355,-11.7,300,433.5,0
344,-10.9,300,425.5,0
334,-10.099999999999998,300,417.5,0
325,-9.299999999999995,300,409.5,0
316,-8.499999999999996,300,401.5,0
309,-7.649999999999997,300,393.0,0
302,-6.849999999999997,300,385.0,0
296,-6.049999999999997,300,377.0,0
291,-5.249999999999997,300,369.0,0
286,-4.4499999999999975,300,361.0,0
283,-3.599999999999997,300,352.5,0
280,-2.7499999999999973,300,344.0,0
278,-1.9499999999999973,300,336.0,0
277,-1.1499999999999972,300,328.0,0
276,-0.3499999999999972,300,320.0,0
277,0.4500000000000028,300,312.0,0
278,1.2500000000000029,300,304.0,0
280,2.100000000000003,300,295.5,0
283,2.900000000000003,300,287.5,0
287,3.750000000000003,300,279.0,0
291,4.550000000000003,300,271.0,0
297,5.350000000000003,300,263.0,0
303,6.150000000000003,300,255.0,0
310,6.950000000000003,300,247.0,0
318,7.750000000000003,300,239.0,0
326,8.550000000000002,300,231.0,0
335,9.350000000000003,300,223.0,0
346,10.150000000000004,300,215.0,0
357,10.950000000000005,300,207.0,0
368,11.750000000000004,300,199.0,0
381,12.550000000000006,300,191.0,1
367,-14.15,300,182.5,0
353,-13.35,300,174.5,0
341,-12.55,300,166.5,0
329,-11.749999999999998,300,158.5,0
318,-10.9,300,150.0,0
308,-10.05,300,141.5,0
299,-9.249999999999998,300,133.5,0
290,-8.449999999999998,300,125.5,0
283,-7.649999999999998,300,117.5,0
276,-6.849999999999998,300,109.5,0
270,-6.049999999999998,300,101.5,0
265,-5.249999999999998,300,93.5,0
260,-4.449999999999998,300,85.5,0
256,-3.649999999999999,300,77.5,0
254,-2.8499999999999988,300,69.5,0
252,-2.049999999999999,300,61.5,0
250,-1.249999999999999,300,53.5,0
250,-0.4499999999999988,300,45.5,0
250,0.3500000000000012,300,37.5,0
251,1.1500000000000012,300,29.5,0
253,1.9500000000000013,300,21.5,0
256,2.7500000000000013,300,13.5,0
260,3.5500000000000016,300,5.5,0
264,4.400000000000002,300,-3.0,0
